order_id,customer_id,order_date,order_status
O004188,C01454,2023-03-08,Returned
O004189,C01002,2023-08-11,Delivered
O004190,C01499,2024-03-11,Returned
O004191,C00765,2023-09-26,Shipped
O004192,C01072,2024-11-13,Cancelled
O004193,C00805,2023-02-27,Delivered
O004194,C00720,2024-01-19,Cancelled
O004195,C01409,2024-02-14,Returned
O004196,C00463,2024-04-04,Cancelled
O004197,C00319,2023-07-21,Returned
O004198,C01543,2023-09-23,Delivered
O004199,C00002,2024-10-23,Returned
O004200,C01015,2023-06-17,Delivered
